250.47,489.03
365.75,488.03
947.11,462.43
743.17,455.17
371.49,452.85
1093.14,421.57
737.58,420.96
239.66,426.48
631.47,397.3
634.76,390.66
634.76,390.66
1088.07,347.05
970.16,335.82
726.74,342.74
745.83,334.31
1171.42,308.22
728.08,323.08
580.86,333.61
1027.47,289.5
1094.59,277.55
610.95,300.61
1216.43,244.91
995.76,255.16
708.42,275.37
988.16,247.38
1246.05,209.24
967.23,197.95
720.9299999999999,215.36
411.91,252.93
1111.46,153.54
1111.46,153.54
634.55,197.39
537.1900000000001,198.38
957.1,135.02
475.65,196.48
952.61,113.57
896.98,116.18
576.72,161.43
1038.92,95.05
1173.72,83.98999999999999
589.4400000000001,140.62
732.62,116.46
573.91,132.47
575.41,101.43
660.26,731.13
366.38,607.45
368.4,603.21
424.98,603.9
424.61,595.3200000000001
340.99,591.75
363.78,587.5
473.76,584.6900000000001
458.28,552.54
364.24,531.27
1226.78,524.26
271.44,517.67
350.51,515
425.34,508.78
722.86,502.71
722.86,502.71
351.78,491.74
340.2,491.51
277.63,487.56
254.4,486.42
299.34,485.76
306.17,482.37
351.88,480.21
272.55,480.32
957.09,462.62
277.8,476.17
282.11,476.35
950.46,448.58
371.49,452.85
327.8,448.71
1093.14,421.57
604.41,424.62
578.39,424.69
576.9400000000001,420.11
632.63,382.36
631.79,375.35
1067.47,319.47
1163.01,309.23
1135.07,299.44
1015.87,291.73
1229.94,269.89
846.35,280.94
1156.56,260.52
634.8,291.45
1104.98,228.79
486.97,265.74
1001.33,196.86
610.5700000000001,230.76
606.67,231.03
1029.93,183.22
1118.44,156.76
488.66,194.63
422.09,197.48
1061.19,113.49
462.39,185.16
702.74,126.45
797.35,86.53
559.7,112.73
530.64,114.75
532.49,110.11
580.84,100.91
627.0700000000001,82.91
582.22,91.25
751.23,693.92
670.79,685.98
534.38,625.5
532.59,622.5599999999999
517.65,620.58
490.92,611.47
425.95,607.6
355.67,597.37
982.38,608.86
980.01,586.37
963.2,584.95
963.2,584.95
959.8099999999999,582.01
806.5599999999999,577.92
531.36,567.52
460.43,565.17
460.03,556.0700000000001
485.13,543.74
497.25,543.3200000000001
779.26,533.0599999999999
370.02,519.12
362.2,518.28
652.34,510.35
422.59,505.11
711.04,496.25
722.95,491.13
614.46,480.48
718.6799999999999,475.37
360.28,483.44
523.36,464.09
961.62,453.14
482.06,467.02
744.8,449.73
754.45,445.29
778.33,433.71
814.9400000000001,425.22
627.8200000000001,409.76
627.3,394.94
629.48,387.08
625.86,378.54
751.92,361.13
1132.03,343.45
718.97,351.06
732.97,345.31
1128.03,320.97
752.47,329.46
760.79,325.07
1051.36,307.13
563.67,338.34
717.36,322.64
1061.75,297.75
863.25,301.43
983.24,272.89
859.91,280.46
679.78,290.95
983.63,265.32
872.35,270.74
867.65,263.11
850.99,248.89
496.85,276.22
577.28,261.06
1269.95,192.04
640.62,241.11
726.04,217.27
1211.21,176.28
1133.66,170.97
565.75,224.32
1129.59,166.9
354.55,242.4
632.9400000000001,203.62
906.45,163.62
1099.08,149.35
1083.51,146.75
1092.94,138.35
1084.21,133.06
952.7,141.24
487.11,186.13
491.36,182.7
419.88,191.84
620.02,163.24
902.97,116.71
1054.94,102.4
845.92,116.72
689.02,125.49
1020.83,78.38
584.37,134.14
711.7,111.3
563.5599999999999,121.93
560.1,121.25
664.17,101.12
629.35,65.31999999999999
701.53,687.42
684.63,679.4299999999999
669.3,671.59
828.67,669.28
984.48,672.1
980.63,656.26
941.75,650.5599999999999
895.24,607.6799999999999
856.89,601.11
974.25,599.17
946.33,587.34
838.5599999999999,582.48
606.53,552.76
961.28,548.7
491.96,543.67
998.64,530.54
610.65,515.37
435.37,491.82
757.53,481
746.65,482.97
882.37,457.99
1019.56,446.7
780.54,430.55
946.97,422.17
832.8099999999999,419.52
594.3200000000001,428.83
602.48,428.02
862.4,414.49
878.23,410.13
612.53,420.36
612.53,420.36
628.41,415.95
1237.65,372.22
902.6799999999999,370.97
1064.48,361.95
1185.71,355.55
1064.14,358.12
1060.29,337.43
909.41,325.11
818.47,330.53
1054.9,309.18
1056.67,303.18
796.36,310.9
1062.09,293.31
786.7,304.03
789.26,300.32
858.52,270.7
845.4,250.23
712.9299999999999,260.86
587.99,253.48
1133.55,175.53
1051.99,105.54
581.59,135.54
